,rho,T,Z,N,b,EW,chisq,dv,gal_ids,r_perp,mass,ssfr,kappa_rot,train_mask,trans_train_mask
0,-27.379631589024957,4.535050150776076,-2.8185940061499086,16.17414731736437,1.4812282901713318,-0.2135300570196346,2.7758877070808246,-2.7422764372759048,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
1,-27.203102346223083,4.435261352908992,-2.652778478575578,14.032158395288988,1.0150785181099145,-0.9970083691859849,2.051988597242246,53.322921232301724,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
2,-27.18010667077316,4.45114175546586,-2.9843796608745974,13.88783788546805,0.9444312967980799,-1.1025964307674065,2.051988597242246,27.778459078861943,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
3,-27.2180154050664,4.537890133368349,-2.827098606487181,13.737624362228495,0.9915624776445896,-1.1542441220483104,2.051988597242246,9.015051243045491,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
4,-27.485036222688205,4.57777987972965,-3.0321695768116235,13.472619133134508,1.119699470543852,-1.298594202545456,2.051988597242246,-46.96021830845348,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
5,-27.154891657276938,3.920416437804509,-3.1689996572584413,13.468265268343456,0.7850877480121996,-1.4061404074936232,1.0916606448294603,-105.705123752075,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
6,-27.142578906958004,4.463340743552956,-3.08659852884776,15.316978265482733,1.5922628654100806,-0.21932825281434648,0.5635246640007415,12.514131661600004,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
7,-27.090375974277652,4.448457777351862,-3.140887844275189,14.641739109859977,1.2258875762702741,-0.6549761850372284,0.5635246640007415,99.65272782176908,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
8,-27.250354199088548,4.689293588717622,-3.3443691797296897,13.80411470743376,1.017851387901701,-1.1040533788843743,0.5635246640007415,139.75939826340573,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
9,-27.198806333850257,3.9031689738462267,-2.804079631735772,13.418339306905382,0.6972083448827227,-1.4775214770106007,0.5635246640007415,-52.68066585758743,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
10,-27.132467274177976,4.434484274168009,-2.853986345988211,13.834732964660807,1.7035986236530964,-0.9102141984763338,3.053581972295028,-0.11427881383224303,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,False
11,-27.2363623305191,4.726496796291036,-3.0471625596236867,14.410465624896027,1.29551011496748,-0.668291955369348,3.053581972295028,30.502072968763514,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
12,-26.985658663495744,4.472963037143352,-3.0931894454116096,14.623716993601018,1.287443572948789,-0.6101229344655178,3.053581972295028,-23.239124481451654,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,False
13,-27.575084245053205,4.759767663345941,-3.068999190796115,13.412255290154055,1.0870556492337276,-1.3515529674781195,3.053581972295028,-65.33076429723542,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,False,False
14,-27.446122750010456,4.468588701178066,-2.788972542397312,14.149956623157077,1.4504152834762467,-0.7159355172232628,2.630910937052954,-15.203734771012932,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
15,-27.170758218444007,4.434808833999484,-2.781720637090463,14.212153299571996,1.6834854579583889,-0.6002559712499282,2.630910937052954,12.998990902654441,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
16,-27.181790507860914,4.392545233551152,-2.647028774970672,14.048444994431206,0.8182687246304279,-1.1387454277059592,2.630910937052954,17.32751256089159,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
17,-27.667385245374007,4.6635983230321765,-3.02000448387002,13.251073596446055,1.0372829330531474,-1.4906091483739572,2.630910937052954,61.300862629686435,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
18,-27.27764563224234,4.649292348818646,-3.0192027719553747,13.940371280704687,1.1686587715956798,-0.9578185337024898,2.630910937052954,-37.251676505309206,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
19,-28.140521237472942,4.816780655923853,-2.9761801286515803,12.837202098662713,1.1341650641132681,-1.8691747890415555,2.630910937052954,106.9400420105826,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
20,-28.026558690371235,4.54482549938028,-2.3405204532249435,13.123971961826904,0.9595730967467591,-1.6117870030506667,1.0399278355482187,-2.323638970621687,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
21,-27.805775021972078,3.1062202182140646,-3.2101335495462533,12.937330565776273,0.6379276086956983,-1.8202510785485115,1.0399278355482187,12.83620514763652,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
22,-27.528269507952864,3.311933337562087,-3.073980631632275,12.974843172925175,0.677682629178628,-1.7824393422131728,1.5518131583222499,59.87468770347368,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
23,-27.50959829105803,4.882747666707319,-2.911118047609543,13.234773186637247,1.112543875472921,-1.5083238792885811,0.11859594657698776,-27.44497117879564,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
24,-27.731322910119967,3.209165622805159,-2.6147686725631387,13.259450604535836,0.7271949471743846,-1.5648174208850376,1.5339110896763422,14.772139964906728,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
25,-27.515493791160523,3.108737651747278,-3.052961309058902,13.109856500224392,0.6418491859779357,-1.696004067327264,1.5339110896763422,59.03552593836912,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
26,-27.62620462508548,4.8347642849957735,-2.8887690409944327,13.436736011794839,1.090683051941141,-1.335248250975881,1.5339110896763422,46.34100747154116,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
27,-27.641891292098013,4.6482262906276395,-2.828504552774563,13.788996532700017,1.0249994651076062,-1.1129061714702773,1.4707748351431655,12.039799199439585,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
28,-27.52133242352591,4.513635749736663,-2.7863505219788935,13.719221737165283,0.9385603191235311,-1.1931828396408024,1.4707748351431655,-50.997105208177345,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
29,-27.619713773840058,4.809808819841752,-2.9462725611865146,13.454413601993034,1.0945922188161314,-1.3204075571555782,1.4707748351431655,-30.493960324783075,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
30,-27.626226806324294,4.8347064168271,-2.8888302808203306,13.396248469249965,1.094571229482997,-1.3669656771273164,1.4707748351431655,41.147566164183445,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
31,-27.55839081926737,4.514485860544154,-2.7442199759110264,13.880348429496332,0.9682231723539152,-1.0951226493803727,0.5120119643911567,-49.9087798172427,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,False
32,-27.720563499638484,3.7272284022268702,-2.551099482368631,12.936220990235872,0.6426530151273553,-1.8199011934322173,0.5120119643911567,14.66028987512891,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
33,-27.92944130151761,4.665942425510172,-2.977399177732961,13.418772231209005,0.9920063641402594,-1.3714900012501614,0.5120119643911567,-26.288856210464473,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
34,-27.73637470002324,4.70652572885229,-2.8207794563050226,13.31730302186837,1.2581746506262688,-1.4179737169040856,0.5120119643911567,4.3529814859330145,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
35,-27.7899558236645,5.006217844165246,-2.576670640516032,13.010458933440225,1.14376941329368,-1.6964861283961628,0.5120119643911567,-72.28904992784192,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
36,-27.999987457178957,4.539157962773607,-2.5362624165930665,13.628717182022429,1.0363785448855878,-1.2085608627712106,1.6372465188218577,-49.86009312548822,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
37,-27.21019576816967,4.415983770172557,-2.488104295577474,13.895718309150714,0.9529466496024942,-1.0970795985357955,0.44738365809142944,85.34146863133901,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
38,-28.106594869434538,4.461597220986969,-2.4064223547084325,12.800044593346493,1.0120151104872637,-1.8912373592186957,0.27168234483794523,16.843282494111918,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
39,-27.93274855605513,2.832061942453342,-2.557652204468241,13.025699604907174,0.6083044143100136,-1.7653740163195974,1.6813012362076034,-16.611291260685448,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,False
40,-28.03132632453831,4.263359756801669,-2.389239195961483,13.287504940592536,0.8917616145709648,-1.495074133849909,1.6813012362076034,18.107291774301302,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
41,-27.495827298095442,4.753676186858818,-2.3437663560741906,13.870041613752019,1.0502977186025584,-1.0466400758888148,0.1195412250481778,-53.4035970969926,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
42,-28.074360505982348,4.701039619521638,-2.155791106921243,13.332683847336266,1.0551012110149713,-1.4139779644580377,0.1195412250481778,-22.14097630543165,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,False
43,-28.091579954587868,4.196269088437445,-2.166135469880304,12.831052764080741,0.844594651671635,-1.8622381512928616,0.05898087938602822,9.769045520920372,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
44,-27.199784019605747,4.004766551048625,-2.237346736245631,13.573856917929827,0.8000011968461113,-1.33229841037058,1.1765702213164357,111.16878380997059,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
45,-27.773877803845433,3.723906331654338,-2.1942763778237637,13.12675919850544,0.7032299229613613,-1.6532455457922608,0.6887139267399133,199.9196287472687,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
46,-27.123840500785466,4.409111780168822,-2.296837492697136,14.238869916378421,1.0465706940583943,-0.8967990902611906,0.6183800295203132,42.96501899212035,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,False,False
47,-27.773877803845433,3.723906331654335,-2.1942763778237637,13.417183937399114,0.7508215030258658,-1.4448344550909342,1.3177233191020248,199.92830782571764,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
48,-27.56775467688349,3.1975867568109915,-2.307675773870796,12.995741057029688,0.6055061928208945,-1.7768174135839614,0.541357024496563,-58.23603177143559,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
49,-27.30247639989495,4.4663000342604136,-2.2528691292017955,14.077229193597836,0.9855747498482247,-0.9943347495261395,1.6606469101548387,45.409634884778825,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,False
50,-27.74600287585837,3.9797390361464773,-2.2659332428512315,13.451188193736646,0.7540564102934126,-1.4237777459697494,1.6606469101548387,34.99142950971964,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,False
51,-26.68410360349519,2.8002935264592663,-2.256935251189123,12.888289979967169,0.5811699674101838,-1.8607217041018596,0.38786004307145955,-85.06631231477331,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
52,-28.074607578123427,4.700946865998149,-2.1558349827807644,13.38981052075297,1.030995463045644,-1.3775841843672811,0.16289043234798134,-17.23602344052597,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
53,-27.495827300681842,4.753676185198216,-2.3437663565472135,13.091625779162532,1.0551465450780808,-1.6232440956923617,0.16289043234798134,-55.74794396955531,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
54,-27.305512848510322,4.463102405439359,-2.2530092624715645,13.185289664653228,1.2412500881685324,-1.532457533429096,0.03679300682360065,42.31399732704813,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
55,-27.77495798042523,3.9458816246435964,-2.266414973790317,13.469078473329525,0.7377250846177217,-1.4218671304799766,0.03679300682360065,33.77095448102409,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
56,-27.302473817450444,4.466302971541184,-2.2528689889456763,13.410144819001838,0.8738665671063522,-1.4011906636559943,0.03679300682360065,48.901463186245564,9881,0.25,10.013309544935332,-10.644148683243705,0.3172608017921448,True,True
