,rho,T,Z,N,b,EW,chisq,dv,gal_ids,r_perp,mass,ssfr,kappa_rot,train_mask,trans_train_mask
0,-27.594266113071388,5.536483928952554,-2.8310847454868537,14.321615702679336,1.514370831082301,-0.7529765963453057,1.8871451697011976,-31.2195675981784,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
1,-28.77480105366078,5.292096600978635,-2.371295696772667,13.718648204563927,1.3100796685337035,-1.2559275843824163,1.8871451697011976,127.75701269152569,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
2,-27.389636555106158,5.687281496055225,-2.3355904603595414,13.743660579649104,1.3824460363595705,-1.2135540987079205,1.8871451697011976,46.58759264575974,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
3,-27.56757220797281,5.508174513286536,-2.641974079034208,14.175692309076945,1.35927287987109,-0.9035622280206458,1.4031017624425783,-30.510534288102463,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
4,-28.34575387298886,5.377856195090192,-2.425059794292718,13.662537845675972,1.577208876164059,-1.3089986188373293,1.4031017624425783,-103.60895924459237,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
5,-27.51535664443263,5.63842062767943,-2.975910261533836,13.641208771546289,1.4519398458756667,-1.2924311726540425,1.4031017624425783,16.5739803236811,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
6,-28.947451630994188,5.307096810162336,-2.373332573167196,13.655426437827415,1.2926606016887052,-1.3053625705865481,0.18840733840858379,121.16389445907816,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
7,-27.470428359968142,5.53540160437867,-2.551874406014952,14.425773271135537,1.4207708592263035,-0.7380673747998108,1.250557374938809,-19.97087054981148,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
8,-27.427072528918192,5.625408847305957,-2.5660959079051358,13.927374305639294,1.6955812875906806,-1.0301198158944012,1.250557374938809,94.83058651463398,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
9,-27.201158302005812,5.572748371708594,-2.8559683712674513,14.051732421166003,1.6712891074614609,-0.9212216264771366,0.8586338426266629,84.6549937165255,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
10,-27.55288299460618,5.496252152324106,-2.8443799520178796,13.885963734206362,1.527490580248381,-1.0747822833127552,0.8586338426266629,-5.924296249130748,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,False
11,-27.614884164089883,5.450775410144298,-2.8053521010191678,14.453428575567656,1.7182555759151164,-0.5970108262144649,0.5035278833081439,8.944996317861296,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
12,-27.42435643439827,5.498860068891391,-2.9679951091905865,14.028332171186468,1.3347654177441988,-1.0082186568211784,0.5035278833081439,-39.49040886150033,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,False
13,-29.047991525966903,5.303728355505103,-2.4820895106820346,13.357644867258854,1.312502005433975,-1.5625121510480628,0.5035278833081439,118.74093833552388,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,False,False
14,-27.91908152623978,5.512892449089921,-2.7346932161143265,14.21752799042593,1.7195959535868683,-0.7681800613379294,0.2692960845611971,24.273699679975834,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
15,-28.97039996483794,5.273927152142929,-2.517536534760401,13.362108077137687,1.2965777711551687,-1.5562978441446829,0.2692960845611971,118.0978513807936,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
16,-27.60959616849732,5.531357387756366,-2.7426986246717444,14.40154049492826,1.566393218064326,-0.6873857128747313,0.2692960845611971,-26.140946020183037,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
17,-28.366435998257508,5.53087889645292,-2.6269035659082656,14.352226616233034,1.862181618719496,-0.6402081470613402,1.9392524445267845,37.05131940638694,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
18,-28.040248509915813,5.323997628536944,-2.390481152177826,13.404278028263523,1.097741304436184,-1.5390352409572208,1.9392524445267845,78.11935989584526,9895,0.25,10.012788875171589,-9.885032926107465,0.4896281361579895,True,True
19,-28.468031303750518,5.313759654624721,-2.386793064788076,13.969225813361394,1.576240980911639,-0.9991504176221032,0.890521633951359,-12.14031524405982,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
20,-27.817493918166893,5.486159958863186,-2.854487638763005,13.379097747969771,1.3407716884833707,-1.5426724506561802,0.890521633951359,60.230474785906154,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
21,-28.303352096151155,5.338288208520007,-2.6009809453847006,13.995898170213238,1.862269159157328,-0.9580183406378616,1.554033664836524,-17.13435452403519,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
22,-28.69132532781069,4.946901561956967,-2.267097251735951,13.426126415227436,0.9864383743114866,-1.5461596606914871,1.554033664836524,-48.5782943327099,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
23,-27.79904214699438,5.488147686377311,-2.8728016095262916,13.569763521877233,1.2535430823657332,-1.3822851016002593,1.554033664836524,56.4393724374695,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,True,True
24,-27.928896280073126,5.622255732540963,-2.3509224059308638,14.06281035215066,1.8622750239952386,-0.8979460121332254,3.073690630945212,-13.852378470316125,6961,0.25,10.170906977702556,-10.588892054887713,0.305221825838089,False,True
